image_id,text_description
001086.jpg,"The female has high cheekbones. Her hair is wavy. She has a big nose, bushy eyebrows and a slightly open mouth. The female is attractive, young, is smiling, has rosy cheeks and heavy makeup. She is wearing earrings, lipstick and a necklace. 
The woman has high cheekbones. Her hair is wavy. She has a big nose, bushy eyebrows and a slightly open mouth. The lady looks attractive, young, is smiling, has rosy cheeks and heavy makeup. She is wearing earrings, lipstick and a necklace. 
The female has high cheekbones. She has wavy hair. She has a big nose, bushy eyebrows and a slightly open mouth. She is smiling, looks attractive, young, has rosy cheeks and heavy makeup. She is wearing earrings, lipstick and a necklace. 
The lady has high cheekbones. Her hair is wavy. She has a big nose, bushy eyebrows and a slightly open mouth. She is smiling, looks attractive, young, has rosy cheeks and heavy makeup. She is wearing earrings, lipstick and a necklace. 
The lady has pretty high cheekbones. She has wavy hair. She has a big nose, bushy eyebrows and a slightly open mouth. The woman is smiling, looks attractive, young, has rosy cheeks and heavy makeup. She is wearing earrings, lipstick and a necklace."
001087.jpg,"The female has an oval face. Her hair is brownish black. The woman is attractive, young and has heavy makeup. She is wearing lipstick. 
The lady has an oval face. She has brownish black hair. The woman seems attractive, young and has heavy makeup. She is wearing lipstick. 
The woman has an oval face. She has brownish black hair. The woman is attractive, young and has heavy makeup. She is wearing lipstick. 
The lady has an oval face. She has brownish black hair. She is attractive, young and has heavy makeup. She is wearing lipstick. 
The lady has an oval face. She has brownish black hair. The female seems attractive, young and has heavy makeup. She is wearing lipstick."
001088.jpg,"The woman has pretty high cheekbones. She has blondish brown hair. She has narrow eyes. She is smiling and seems young. 
The lady has pretty high cheekbones. She has blondish brown hair. She has narrow eyes. She is young and is smiling. 
The lady has high cheekbones. She has blondish brown hair. She has narrow eyes. She is smiling and is young. 
The lady has high cheekbones. She has blondish brown hair. She has narrow eyes. She looks young and is smiling. 
The woman has pretty high cheekbones. Her hair is blondish brown. She has narrow eyes. The lady is smiling and seems young."
001089.jpg,"The gentleman looks chubby, has a double chin and pretty high cheekbones. He wears a mustache. His hair is black and straight. He has big lips, a big nose and a slightly open mouth. The gentleman is smiling. 
The gentleman is chubby, has a double chin and high cheekbones. He wears a mustache. He has black and straight hair. He has big lips, a big nose and a slightly open mouth. The gentleman is smiling. 
The male looks chubby, has a double chin and pretty high cheekbones. He grows a mustache. He has black and straight hair. He has big lips, a big nose and a slightly open mouth. He is smiling. 
The male has a chubby face, has a double chin and pretty high cheekbones. He wears a mustache. He has black and straight hair. He has big lips, a big nose and a slightly open mouth. The man is smiling. 
The male has a chubby face, has a double chin and high cheekbones. He wears a mustache. His hair is black and straight. He has big lips, a big nose and a slightly open mouth. The male is smiling."
001090.jpg,"Her hair is blond and straight. She has a slightly open mouth. She looks young. 
She has blond and straight hair. She has a slightly open mouth. She looks young. 
Her hair is blond and straight. She has a slightly open mouth. She is young. 
She has blond and straight hair. She has a slightly open mouth. She looks young. 
She has blond and straight hair. She has a slightly open mouth. The female looks young."
001091.jpg,"The lady has pretty high cheekbones and an oval face. She has blond hair. She has narrow eyes and a pointy nose. The female looks attractive, young and has heavy makeup. She is wearing lipstick. 
The female has high cheekbones and an oval face. Her hair is blond. She has narrow eyes and a pointy nose. The lady is attractive, young and has heavy makeup. She is wearing lipstick. 
The lady has high cheekbones and an oval face. Her hair is blond. She has narrow eyes and a pointy nose. The woman is attractive, young and has heavy makeup. She is wearing lipstick. 
The lady has high cheekbones and an oval face. She has blond hair. She has narrow eyes and a pointy nose. She seems attractive, young and has heavy makeup. She is wearing lipstick. 
The female has high cheekbones and an oval face. Her hair is blond. She has narrow eyes and a pointy nose. She looks attractive, young and has heavy makeup. She is wearing lipstick."
001092.jpg,"The male has a chubby face. He wears a goatee. He has a slightly open mouth. The gentleman has pale skin. 
The male looks chubby. He sports a goatee. He has a slightly open mouth. The gentleman has pale skin. 
The gentleman is chubby. He sports a goatee. He has a slightly open mouth. The man has pale skin. 
The man looks chubby. He sports a goatee. He has a slightly open mouth. The gentleman has pale skin. 
The gentleman is chubby. He has a goatee. He has a slightly open mouth. He has pale skin."
001093.jpg,"The female has pretty high cheekbones. She has a slightly open mouth and a pointy nose. The female is smiling, seems attractive and young. 
The female has pretty high cheekbones. She has a slightly open mouth and a pointy nose. The lady is attractive and young is smiling. 
The woman has pretty high cheekbones. She has a slightly open mouth and a pointy nose. The lady is smiling, seems attractive and young. 
The woman has high cheekbones. She has a slightly open mouth and a pointy nose. The lady is smiling, is attractive and young. 
The lady has pretty high cheekbones. She has a slightly open mouth and a pointy nose. The lady is smiling, seems attractive and young."
001094.jpg,"He has sideburns. He has brown hair. He has a big nose and a slightly open mouth. The gentleman is smiling and is young. 
He has sideburns. His hair is brown. He has a big nose and a slightly open mouth. The man is young and is smiling. 
He has sideburns. He has brown hair. He has a big nose and a slightly open mouth. The man is smiling and is young. 
He has sideburns. He has brown hair. He has a big nose and a slightly open mouth. The male is smiling and looks young. 
He has sideburns. He has brown hair. He has a big nose and a slightly open mouth. The male is smiling and looks young."
001095.jpg,"His hair is brown and straight. He is attractive and young. 
His hair is brown and straight. The gentleman looks attractive and young. 
His hair is brown and straight. The male seems attractive and young. 
He has brown and straight hair. The gentleman looks attractive and young. 
He has brown and straight hair. The male seems attractive and young."
001096.jpg,"He grows a 5 o' clock shadow. He has a big nose. He is wearing eyeglasses and a hat. 
He has a 5 o' clock shadow. He has a big nose. He is wearing eyeglasses and a hat. 
He wears a 5 o' clock shadow. He has a big nose. He is wearing eyeglasses and a hat. 
He grows a 5 o' clock shadow. He has a big nose. He is wearing eyeglasses and a hat. 
He has a 5 o' clock shadow. He has a big nose. He is wearing eyeglasses and a hat."
001097.jpg,"The lady has pretty high cheekbones. She has black and straight hair. She has arched eyebrows and a slightly open mouth. The female is smiling, is attractive and young. She is wearing lipstick. 
The lady has high cheekbones. Her hair is black and straight. She has arched eyebrows and a slightly open mouth. The woman is smiling, looks attractive and young. She is wearing lipstick. 
The lady has pretty high cheekbones. She has black and straight hair. She has arched eyebrows and a slightly open mouth. The woman is smiling, seems attractive and young. She is wearing lipstick. 
The woman has pretty high cheekbones. Her hair is black and straight. She has arched eyebrows and a slightly open mouth. The female looks attractive and young is smiling. She is wearing lipstick. 
The woman has pretty high cheekbones. Her hair is black and straight. She has arched eyebrows and a slightly open mouth. The lady looks attractive and young is smiling. She is wearing lipstick."
001098.jpg,"The woman has pretty high cheekbones. Her hair is blond. She has a pointy nose. The woman is smiling, is attractive and has heavy makeup. She is wearing lipstick. 
The woman has high cheekbones. She has blond hair. She has a pointy nose. The woman seems attractive, is smiling and has heavy makeup. She is wearing lipstick. 
The female has pretty high cheekbones. She has blond hair. She has a pointy nose. The lady is smiling, seems attractive and has heavy makeup. She is wearing lipstick. 
The woman has high cheekbones. Her hair is blond. She has a pointy nose. She looks attractive, is smiling and has heavy makeup. She is wearing lipstick. 
The lady has pretty high cheekbones. She has blond hair. She has a pointy nose. She is smiling, seems attractive and has heavy makeup. She is wearing lipstick."
